"priceper","year","dateoftransfer","propertytype","duration","price","postcode","lad23cd","transactionid","lmk_key","tfarea","numberrooms","classt","CURRENT_ENERGY_EFFICIENCY","POTENTIAL_ENERGY_EFFICIENCY","CONSTRUCTION_AGE_BAND"
2686.4406779661,1998,1998-03-02,"F","L",158500,"EC4A 3AS","E09000001","{24EE945F-CCE7-4C16-BD73-C4184015921F}","1132650810452014043018384497240425",59,2,11,80,83,"England and Wales: 1976-1982"
10000,2014,2014-08-22,"F","L",590000,"EC4A 3AS","E09000001","{CA37AD86-A75C-4D2B-A811-1C9B1F0C2A37}","1132650810452014043018384497240425",59,2,11,80,83,"England and Wales: 1976-1982"
15113.6363636364,2017,2017-12-01,"F","L",997500,"EC1A 7BB","E09000001","{7C2D06FF-9FBB-4963-E053-6B04A8C07B97}","1568161859602017081716341450339638",66,NA,11,82,82,"NO DATA!"
2200,1999,1999-04-01,"F","L",165000,"EC2Y 8AU","E09000001","{3A249111-B27F-4CD2-8380-ED989CA9E517}","1160181969702014061909460023449188",75,3,11,72,74,"England and Wales: 1967-1975"
11549.2957746479,2021,2021-12-15,"F","L",820000,"EC2Y 8AU","E09000001","{D707E535-A8E4-0AD9-E053-6B04A8C067CC}","455585802552020073018200529200070",71,2,12,74,76,"England and Wales: 1967-1975"
9500,2018,2018-04-06,"F","L",570000,"EC2Y 8DY","E09000001","{6B32222C-79D8-01F1-E053-6C04A8C0D2C8}","1070194959432014011320072091978301",60,3,11,79,83,"England and Wales: 1996-2002"
7921.53904187099,2012,2012-11-23,"F","L",420000,"EC3N 2NU","E09000001","{C2DA84F5-42F2-4EDF-905F-D768D051AA9E}","182697158952011030220210295090851",53.02,2,12,64,82,"England and Wales: 1996-2002"
2037.08906996347,1997,1997-11-28,"F","L",145000,"EC2Y 8AU","E09000001","{FB159B99-8B3B-4353-9898-12997A289D04}","455585829962010031722144603538500",71.18,2,12,62,64,"England and Wales: 1967-1975"
7867.37847710031,2007,2007-07-19,"F","L",560000,"EC2Y 8AU","E09000001","{1F424DF5-A83B-4043-837E-AAB2BAF15236}","455585829962010031722144603538500",71.18,2,12,62,64,"England and Wales: 1967-1975"
12045.4545454545,2020,2020-12-09,"F","L",530000,"EC3N 2NU","E09000001","{BC8936BB-C902-0E2C-E053-6C04A8C0DBF4}","180116429202018122015584357482808",44,2,12,73,74,"England and Wales: 2007 onwards"
8020.83333333333,2011,2011-06-14,"F","L",385000,"EC3N 2NU","E09000001","{88A18016-1725-4048-8653-2748163B9894}","491150255452010060220553193000877",48,2,11,52,54,"England and Wales: 1996-2002"
6720.3125,2003,2003-05-30,"F","L",322575,"EC3N 2NU","E09000001","{0A0262DE-8EE0-43CB-A786-1E3D55C2DF64}","491150255452010060220553193000877",48,2,11,52,54,"England and Wales: 1996-2002"
6462.73158121499,2001,2001-05-23,"F","L",300000,"EC2M 4NR","E09000001","{01A308F1-A898-4268-8616-F7D86ED49EAB}","648659009342011070106433886897808",46.42,3,12,37,40,"England and Wales: before 1900"
18265.306122449,2017,2017-12-21,"F","L",895000,"EC1A 7BB","E09000001","{773788C2-3323-2CE4-E053-6C04A8C05E57}","1590072779922017111614185815168513",49,NA,11,85,85,"NO DATA!"
11555.5555555556,2015,2015-11-25,"F","L",520000,"EC2M 4NR","E09000001","{288DCE29-77DD-E510-E050-A8C06205480E}","1046504569142015072214022211652798",45,2,12,52,73,"England and Wales: 1996-2002"
13468.4453565931,2015,2015-10-30,"F","L",525000,"EC2M 4NR","E09000001","{25EA59F9-FD63-4D50-E050-A8C0630562D0}","53099070962009021712294257928611",38.98,1,12,52,74,"England and Wales: 1976-1982"
2565.4181631606,1998,1998-09-15,"F","L",100000,"EC2M 4NR","E09000001","{D7ECCB74-5E13-4979-9961-5262B13EDD59}","53099070962009021712294257928611",38.98,1,12,52,74,"England and Wales: 1976-1982"
3848.12724474089,2003,2003-08-19,"F","L",150000,"EC2M 4NR","E09000001","{54C332D0-E92A-4DD9-818D-E5B71EE6C0D4}","53099070962009021712294257928611",38.98,1,12,52,74,"England and Wales: 1976-1982"
5130.83632632119,2009,2009-06-30,"F","L",200000,"EC2M 4NR","E09000001","{7FBF37C5-B76F-4FC5-8BE5-B5D376ED0CDB}","53099070962009021712294257928611",38.98,1,12,52,74,"England and Wales: 1976-1982"
7395.61879797791,2007,2007-10-09,"F","L",395000,"EC3N 2NU","E09000001","{E34B67ED-45D9-4AE6-A9E0-0D56F75E683B}","244924227132009031914214943968104",53.41,2,12,59,79,"England and Wales: 2003-2006"
6687.32447107283,2003,2003-03-07,"F","L",357170,"EC3N 2NU","E09000001","{1F81D4D4-1F44-404F-9F37-E58A43D42CB0}","244924227132009031914214943968104",53.41,2,12,59,79,"England and Wales: 2003-2006"
8779.44325481799,2010,2010-03-24,"F","L",410000,"EC3N 2NU","E09000001","{A0F96F05-5354-46FA-9A62-8B973CD7FF6F}","412214342132009121415024829968290",46.7,2,12,60,76,"England and Wales: 1996-2002"
7280.51391862955,2003,2003-03-31,"F","L",340000,"EC3N 2NU","E09000001","{F6202AAD-BEDC-42FA-8F77-D2F131DDAD2A}","412214342132009121415024829968290",46.7,2,12,60,76,"England and Wales: 1996-2002"
17102.0408163265,2017,2017-12-21,"F","L",838000,"EC1A 7BB","E09000001","{7C2D06FF-9FA3-4963-E053-6B04A8C07B97}","1590218809902017111614190954539968",49,NA,11,82,82,"NO DATA!"
5135.42992183239,2003,2003-03-18,"F","L",282500,"EC3N 2NU","E09000001","{F24FF688-90C6-4FF5-9302-7E29942A5C80}","433194612032010020819235410068403",55.01,2,12,58,79,"England and Wales: 1996-2002"
8697.91666666667,2014,2014-05-30,"F","L",835000,"EC4V 6DX","E09000001","{66B23F47-5362-4B9F-A381-38A38C1443C6}","1085196859922014021416354059648144",96,NA,12,77,77,"NO DATA!"
10107.5268817204,2020,2020-12-02,"F","L",940000,"EC4V 6DX","E09000001","{BC8936BB-309D-0E2C-E053-6C04A8C0DBF4}","1085380045312014021416361893940619",93,NA,11,77,77,"NO DATA!"
13333.3333333333,2014,2014-03-26,"F","L",1240000,"EC4V 6DX","E09000001","{572111E8-4507-4D84-8884-C82F781E1BCE}","1085380045312014021416361893940619",93,NA,11,77,77,"NO DATA!"
9352.94117647059,2014,2014-01-29,"F","L",795000,"EC3R 8DN","E09000001","{F11D925B-6987-49BE-A7C0-12BEB90F87C5}","1059209259502013121312574517779178",85,NA,11,84,84,"NO DATA!"
7833.33333333333,2009,2009-10-24,"F","L",235000,"EC4A 2EJ","E09000001","{BC67E901-87CC-445F-B0D8-3D7273E7B571}","329276120962009072000323615648381",30,1,11,83,84,"England and Wales: 1976-1982"
5966.66666666667,2003,2003-11-11,"F","L",179000,"EC4A 2EJ","E09000001","{775121D6-3EAF-4F79-8A02-F7BE28BB1457}","329276120962009072000323615648381",30,1,11,83,84,"England and Wales: 1976-1982"
1875,1995,1995-09-22,"F","L",56250,"EC4A 2EJ","E09000001","{5FFD93CB-8D30-4A06-905E-4E88BB31AA6D}","329276120962009072000323615648381",30,1,11,83,84,"England and Wales: 1976-1982"
5306.45161290323,2004,2004-06-25,"F","L",329000,"EC2Y 8AU","E09000001","{20EE4CD5-D7D1-4DAF-A1CC-CA4754EDB7D4}","988396449402013081215192112279428",62,2,11,84,84,"England and Wales: 1976-1982"
13145.1612903226,2014,2014-01-10,"F","L",815000,"EC2Y 8AU","E09000001","{4B2FAFA9-0125-438C-82B1-269F69B58575}","988396449402013081215192112279428",62,2,11,84,84,"England and Wales: 1976-1982"
5555.55555555556,2003,2003-02-28,"F","L",300000,"EC3N 2NU","E09000001","{262BD9BD-8D92-4C16-9160-91107620E87D}","844300610852012101007310793029008",54,2,11,73,76,"England and Wales: 1996-2002"
5555.55555555556,2005,2005-07-04,"F","L",300000,"EC3N 2NU","E09000001","{76CEA53E-E3CA-4D87-90A8-FCB771A2A9A7}","844300610852012101007310793029008",54,2,11,73,76,"England and Wales: 1996-2002"
4921.09282199219,2003,2003-01-17,"F","L",290000,"EC3N 2NU","E09000001","{2CFC5188-039E-47C5-A754-2D7E0C57BB68}","374026610142009100621412361810768",58.93,2,12,77,79,"England and Wales: 2003-2006"
6108.94281350755,2010,2010-01-20,"F","L",360000,"EC3N 2NU","E09000001","{3D8DF891-B487-44A7-89B5-1F9224BF8972}","374026610142009100621412361810768",58.93,2,12,77,79,"England and Wales: 2003-2006"
8369.44127708096,2012,2012-12-04,"F","L",367000,"EC3N 2NU","E09000001","{6849CD08-7859-44AC-BB49-CCCF66190DAD}","180744720642008111613221056489128",43.85,2,12,66,82,"England and Wales: 2003-2006"
6157.35461801596,2003,2003-02-13,"F","L",270000,"EC3N 2NU","E09000001","{4453F65A-A151-4A3A-818F-1F2DF34C29BF}","180744720642008111613221056489128",43.85,2,12,66,82,"England and Wales: 2003-2006"
4718.30985915493,2006,2006-09-05,"F","L",335000,"EC3N 2NU","E09000001","{E4DBBCF9-26A5-4DA6-A44D-ABFF414B28EE}","1048749399962017032819024856468233",71,2,12,63,66,"England and Wales: 1996-2002"
5000,2003,2003-09-29,"F","L",355000,"EC3N 2NU","E09000001","{68270CEB-21E3-44A1-A406-FB5F43F90BA6}","1048749399962017032819024856468233",71,2,12,63,66,"England and Wales: 1996-2002"
3892.04545454545,2010,2010-09-02,"F","L",342500,"EC4A 2EJ","E09000001","{98BF97C6-55FA-4184-B598-B808EF717237}","395272420062009110909350069048141",88,2,12,73,75,""
1534.09090909091,2000,2000-02-18,"F","L",135000,"EC4A 2EJ","E09000001","{EFEB3D29-5ADB-456A-BF34-1963BAA2B228}","395272420062009110909350069048141",88,2,12,73,75,""
2500,2005,2005-02-14,"F","L",220000,"EC4A 2EJ","E09000001","{B51DCF1D-6A6F-46BB-A8D3-BB0A6775913B}","395272420062009110909350069048141",88,2,12,73,75,""
2607.93972761518,1999,1999-10-18,"F","L",180000,"EC2Y 8AU","E09000001","{B31986B2-6481-45F3-B79C-090C568A0142}","206722830022009011213084586518981",69.02,2,12,58,59,"England and Wales: 1950-1966"
7113.88003477253,2009,2009-10-01,"F","L",491000,"EC2Y 8AU","E09000001","{0EC8B6AD-5DF7-4C6B-8341-B468F201F892}","206722830022009011213084586518981",69.02,2,12,58,59,"England and Wales: 1950-1966"
16525.4901960784,2018,2018-01-04,"F","L",842800,"EC1A 7BB","E09000001","{7C2D06FF-9FAF-4963-E053-6B04A8C07B97}","1590130639332017111614171146978690",51,NA,11,83,83,"NO DATA!"
5569.9481865285,2003,2003-06-24,"F","L",430000,"EC3N 2NU","E09000001","{88F2AC83-B2D6-4ED9-81AB-92935C113517}","231564050962009021208255517298581",77.2,3,12,74,82,"England and Wales: 2003-2006"
7350.74626865672,2011,2011-03-25,"F","L",394000,"EC3N 2NU","E09000001","{5EB237BA-EAA8-4620-8906-30B174A9BC47}","244924271352011030717185994090254",53.6,2,12,57,59,"England and Wales: 1996-2002"
11659.8729737416,2019,2019-10-15,"F","L",615000,"EC2M 4NR","E09000001","{965B6D91-AC4A-95E4-E053-6C04A8C07729}","58611850102009022813295452812788",52.745,2,11,62,81,"England and Wales: 1991-1995"
3223.05431794483,1998,1998-10-14,"F","L",170000,"EC2M 4NR","E09000001","{926034A7-5659-48C7-A04E-1A1E2E01E191}","58611850102009022813295452812788",52.745,2,11,62,81,"England and Wales: 1991-1995"
7488.86150346004,2012,2012-08-28,"F","L",395000,"EC2M 4NR","E09000001","{C944C8D0-95DE-4632-9B64-428DA7220478}","58611850102009022813295452812788",52.745,2,11,62,81,"England and Wales: 1991-1995"
9479.57152336714,2017,2017-06-05,"F","L",500000,"EC2M 4NR","E09000001","{5376B385-B82F-34C1-E053-6B04A8C09FF6}","58611850102009022813295452812788",52.745,2,11,62,81,"England and Wales: 1991-1995"
11458.3333333333,2014,2014-03-25,"F","L",1100000,"EC4V 6DX","E09000001","{9D040C76-98DB-48AA-9304-BB5DFE20C180}","1085547792432014021416345467978501",96,NA,12,77,77,"NO DATA!"
5383.02277432712,2006,2006-08-03,"F","L",390000,"EC2M 4NR","E09000001","{E073BA8C-30AF-4D66-BADE-A3D4BDDD4CCF}","589230442932011020610130344068809",72.45,3,12,19,21,"England and Wales: before 1900"
4672.13114754098,2014,2014-02-18,"F","L",285000,"EC2Y 8DY","E09000001","{F8A4A033-AED6-4BBF-804B-C3581D2EA793}","1024781647652013101412234590079810",61,2,12,80,82,"England and Wales: 1996-2002"
3367.87564766839,2010,2010-10-15,"F","L",195000,"EC2Y 8DY","E09000001","{E187AD7D-3223-4711-9E87-EAFB7F677673}","473787789222010042214540645798600",57.9,2,12,85,87,"England and Wales: 1996-2002"
5818.96551724138,2003,2003-03-21,"F","L",337500,"EC3N 2NU","E09000001","{07E25753-5C8A-4CA7-838A-DC531B0C5B1E}","01c016a49f2f1ac3aa0453f3ec99f89fd2abe628f6aaeb207305b73e260d74e9",58,2,11,80,82,"England and Wales: 1900-1929"
17694.4444444444,2018,2018-01-03,"F","L",1592500,"EC1A 7BB","E09000001","{773788C2-3320-2CE4-E053-6C04A8C05E57}","1590343869962017111614175495568273",90,NA,11,84,84,"NO DATA!"
12281.8791946309,2015,2015-12-15,"T","F",1830000,"EC1A 7JQ","E09000001","{2AC10E4F-CDDF-1AF6-E050-A8C063052BA1}","1312184367512015042109475593250639",149,5,11,62,78,"England and Wales: 1983-1990"
14047.619047619,2021,2021-06-23,"F","F",2950000,"EC2Y 8BH","E09000001","{C8A3A576-6ECC-0425-E053-6C04A8C0947B}","851812489242012103111162709227408",210,8,11,24,60,"England and Wales: 1950-1966"
9904.7619047619,2013,2013-06-28,"F","F",2080000,"EC2Y 8BH","E09000001","{7ED6F413-D3B6-4A3A-8325-995607452791}","851812489242012103111162709227408",210,8,11,24,60,"England and Wales: 1950-1966"
6411.76470588235,2003,2003-01-20,"F","L",327000,"EC3N 2NU","E09000001","{EAF2BC81-5AAC-4A7A-A6B9-ADAA31055383}","1048755279842013112315530213672408",51,2,12,71,74,"England and Wales: 1996-2002"
10980.3921568627,2014,2014-03-14,"F","L",560000,"EC3N 2NU","E09000001","{10FB5953-3223-45D8-AF85-2E258D98FCB4}","1048755279842013112315530213672408",51,2,12,71,74,"England and Wales: 1996-2002"
5777.96120511762,2003,2003-02-20,"F","L",280000,"EC3N 2NU","E09000001","{4A0AF838-E6E5-46BB-B77C-9E5EA02B0C1D}","170495620262008103011455953388418",48.46,2,12,79,85,"England and Wales: 2003-2006"
13065.3266331658,2014,2014-07-18,"F","L",2600000,"EC4V 6DX","E09000001","{FE3B4A8F-2032-40EF-B5E0-0CE0195C83E0}","1085299239902014021914524316949218",199,NA,11,72,72,"NO DATA!"
5912.31580862289,2002,2002-12-12,"F","L",325000,"EC3N 2NU","E09000001","{1638FEC8-89E3-4D2B-9F60-7110F131B25F}","664736189452011081016065091990586",54.97,2,11,82,86,"England and Wales: 1996-2002"
6603.60196470802,2006,2006-11-01,"F","L",363000,"EC3N 2NU","E09000001","{8BABE42B-5458-4744-BFB8-7CF9BD3E46C3}","664736189452011081016065091990586",54.97,2,11,82,86,"England and Wales: 1996-2002"
8179.72350230415,2003,2003-05-30,"F","L",355000,"EC3N 2NU","E09000001","{4C26DB12-2FF4-4DAC-9A29-32B3419BF4E4}","210423754352009011406501504910053",43.4,2,12,67,68,"England and Wales: 1996-2002"
17432.6923076923,2018,2018-02-22,"F","L",906500,"EC1A 7BB","E09000001","{7C2D06FF-9FD5-4963-E053-6B04A8C07B97}","1590052309332017111614181066978693",52,NA,11,85,85,"NO DATA!"
14903.8461538462,2024,2024-06-28,"F","L",775000,"EC1A 7BB","E09000001","{1EAE3DF6-222C-9EB1-E063-4704A8C09D02}","1568223481512017081716373595930155",52,NA,11,85,85,"NO DATA!"
16820.1923076923,2017,2017-10-04,"F","L",874650,"EC1A 7BB","E09000001","{666758D6-735B-3363-E053-6B04A8C0D74E}","1568223481512017081716373595930155",52,NA,11,85,85,"NO DATA!"
14693.8775510204,2018,2018-01-04,"F","L",720000,"EC1A 7BB","E09000001","{80E1AA97-A713-7BF8-E053-6C04A8C00BF2}","1590143056012017111614172590939354",49,NA,11,83,83,"NO DATA!"
3282.92877039395,1998,1998-03-02,"F","L",165000,"EC4A 3AS","E09000001","{4DD4A5A4-AA26-40A2-9FBB-A5C9BD273EFF}","298453780842009060416012269210348",50.26,2,12,74,77,"England and Wales: before 1900"
8953.44210107441,2012,2012-12-12,"F","L",450000,"EC4A 3AS","E09000001","{2D7B6B7F-3467-400B-B082-6757A4B4A693}","298453780842009060416012269210348",50.26,2,12,74,77,"England and Wales: before 1900"
4428.57142857143,2003,2003-01-20,"F","L",248000,"EC3N 2NU","E09000001","{56A753D0-E6F9-4BA6-A4B6-5EF2351E5C03}","1048799260632016101709172461978991",56,2,11,65,66,"England and Wales: 2003-2006"
5961.53846153846,2002,2002-11-27,"F","L",310000,"EC3N 2NU","E09000001","{DA741222-9DC8-4A26-8F1A-BEE93B321105}","1048837392962020071617190816978980",52,1,11,80,82,"England and Wales: 1950-1966"
6917.38113795791,2003,2003-09-29,"F","L",355000,"EC3N 2NU","E09000001","{9B7978E8-39B6-433C-B290-DEB91E7CA1FE}","662136510412011080323030090090781",51.32,2,12,65,80,"England and Wales: 1996-2002"
4126.98412698413,1998,1998-02-27,"F","L",260000,"EC4A 3AS","E09000001","{81F4357D-DB53-4D5D-8CD9-49F3F8900F53}","172260670062008110318491023578678",63,3,12,59,60,"England and Wales: before 1900"
8253.96825396825,2008,2008-12-08,"F","L",520000,"EC4A 3AS","E09000001","{939A8928-E984-4CDB-9030-DA7A7379A33A}","172260670062008110318491023578678",63,3,12,59,60,"England and Wales: before 1900"
14941.1764705882,2017,2017-10-02,"F","L",762000,"EC1A 7BB","E09000001","{666758D6-72D2-3363-E053-6B04A8C0D74E}","1568472259502017081715121059339738",51,NA,11,82,82,"NO DATA!"
2367.08860759494,1999,1999-07-16,"F","L",187000,"EC2Y 8AU","E09000001","{34AECA9B-2D64-4265-81D0-2F254BFD1316}","1577331115052017092510035591230354",79,3,11,75,78,"England and Wales: 1967-1975"
5434.78260869565,2012,2012-10-19,"F","L",250000,"EC2Y 8DY","E09000001","{2A289E9D-B10C-CDC8-E050-A8C063054829}","1070229759432014011319414380978306",46,2,11,78,81,"England and Wales: 1996-2002"
3534.80253109317,1998,1998-02-27,"F","L",162000,"EC4A 3AS","E09000001","{803701A4-D440-452C-B816-9E126A465986}","612680849402011040323490088590628",45.83,2,11,71,74,"England and Wales: 1950-1966"
6327.73292603098,2006,2006-01-13,"F","L",290000,"EC4A 3AS","E09000001","{E029640D-FDBF-45CF-AEE0-A7E2D9B84EB4}","612680849402011040323490088590628",45.83,2,11,71,74,"England and Wales: 1950-1966"
5825.97256154858,2002,2002-11-28,"F","L",310000,"EC3N 2NU","E09000001","{F92BAD03-9F57-4515-8BA3-A9021D30864F}","186334459832008112008370129968692",53.21,2,12,66,82,"England and Wales: 1996-2002"
7878.1512605042,2010,2010-07-23,"F","L",225000,"EC4A 2EJ","E09000001","{76C1BFE8-C775-45DE-9512-7AF7BB88B955}","489491235912010052410144992200177",28.56,1,12,81,82,"England and Wales: before 1900"
17150,2017,2017-10-03,"F","L",891800,"EC1A 7BB","E09000001","{666758D6-7376-3363-E053-6B04A8C0D74E}","1568732459842017081716421458339238",52,NA,11,85,85,"NO DATA!"
12500,2020,2020-01-15,"F","L",575000,"EC2M 4NR","E09000001","{9DBAD222-02E9-6EB3-E053-6B04A8C0F257}","5d2f9ddf990ba6f94a2155203c4611750581d4a2a89bd141db2f478a9b0869a5",46,2,12,63,75,"England and Wales: 1983-1990"
6037.7358490566,2003,2003-10-15,"F","L",320000,"EC3N 2NU","E09000001","{6943C166-185B-4825-82DA-56DB1E306159}","edd5f359ff000661c490691d10eae9ab1f82f9280cef3fe00c50e91ce22307ca",53,2,11,81,85,"England and Wales: 1996-2002"
10377.358490566,2022,2022-04-01,"F","L",550000,"EC3N 2NU","E09000001","{E073986B-83FC-2134-E053-6C04A8C0233B}","edd5f359ff000661c490691d10eae9ab1f82f9280cef3fe00c50e91ce22307ca",53,2,11,81,85,"England and Wales: 1996-2002"
17474.4705882353,2018,2018-01-03,"F","L",891198,"EC1A 7BB","E09000001","{773788C2-3318-2CE4-E053-6C04A8C05E57}","1590070366212017111614182490939150",51,NA,11,85,85,"NO DATA!"
4734.51327433628,2004,2004-07-15,"F","L",1070000,"EC2Y 8NB","E09000001","{E622A02E-4AB7-49F3-97AC-6D0495B1AEBD}","ecabb39f8914518aa1130524c841883497cc9f5239b9b7b348ec52264fb7b053",226,5,11,47,54,"England and Wales: 1967-1975"
8185.8407079646,2007,2007-07-09,"F","L",1850000,"EC2Y 8NB","E09000001","{7E35F790-B847-4E9B-9BFB-949B41F0D954}","ecabb39f8914518aa1130524c841883497cc9f5239b9b7b348ec52264fb7b053",226,5,11,47,54,"England and Wales: 1967-1975"
1858.40707964602,1996,1996-06-28,"F","L",420000,"EC2Y 8NB","E09000001","{9BF1B4B5-2DB0-4F1D-AD77-5027B20CB2BE}","ecabb39f8914518aa1130524c841883497cc9f5239b9b7b348ec52264fb7b053",226,5,11,47,54,"England and Wales: 1967-1975"
15044.2477876106,2023,2023-06-14,"F","L",3400000,"EC2Y 8NB","E09000001","{0B85394F-8F5F-69A5-E063-4704A8C07DAC}","ecabb39f8914518aa1130524c841883497cc9f5239b9b7b348ec52264fb7b053",226,5,11,47,54,"England and Wales: 1967-1975"
6322.95719844358,2003,2003-06-11,"F","L",325000,"EC3N 2NU","E09000001","{4AE8173F-FA00-4AD0-9E1A-366C5B890BC1}","368689270262009092311051227728921",51.4,2,12,76,83,"England and Wales: 1996-2002"
6502.58571154951,2002,2002-11-22,"F","L",339500,"EC3N 2NU","E09000001","{39531E87-9ABF-4DAC-960B-F85BB8D156DF}","178435218352008110116344605289451",52.21,2,12,82,82,"England and Wales: 1996-2002"
17677.6923076923,2018,2018-01-03,"F","L",919240,"EC1A 7BB","E09000001","{773788C2-331D-2CE4-E053-6C04A8C05E57}","1590193067512017111614182890939550",52,NA,11,85,85,"NO DATA!"
5871.38863000932,2003,2003-11-03,"F","L",315000,"EC3N 2NU","E09000001","{65A50AEB-9229-4EA5-8F3B-82FA5556D26E}","212421000222009012119183276098421",53.65,2,11,78,80,"England and Wales: 1991-1995"
7502.32991612302,2010,2010-08-02,"F","L",402500,"EC3N 2NU","E09000001","{148D31FB-10B9-4EED-9A30-2C94BA8FAB07}","212421000222009012119183276098421",53.65,2,11,78,80,"England and Wales: 1991-1995"
6000,2003,2003-07-09,"F","L",300000,"EC3N 2NU","E09000001","{7F0CC609-BABB-44E9-9CCC-C2CF7BD4B8B7}","1048787572542020091115162815609498",50,2,11,75,86,"England and Wales: 1996-2002"
3964.28571428571,2001,2001-06-07,"F","L",222000,"EC2M 4NR","E09000001","{1E0C2BB4-EE77-4EC1-B30E-323D51AE973A}","150722302602020090822101956100188",56,3,11,63,82,"England and Wales: 1950-1966"
3260.86956521739,1998,1998-12-22,"F","L",150000,"EC2M 4NR","E09000001","{C0B5035E-B951-4F3A-97AD-2EFDA55DE443}","738523359302012050812374890420558",46,2,12,68,76,"England and Wales: 1996-2002"
8478.26086956522,2013,2013-03-15,"F","L",390000,"EC2M 4NR","E09000001","{60571AE2-777A-48DD-BBAC-EEF491364B75}","738523359302012050812374890420558",46,2,12,68,76,"England and Wales: 1996-2002"
3804.34782608696,1999,1999-06-02,"F","L",175000,"EC2M 4NR","E09000001","{2132A11E-E4CF-43E6-8153-92473B7F4BD1}","738523359302012050812374890420558",46,2,12,68,76,"England and Wales: 1996-2002"
5963.63636363636,2009,2009-03-23,"F","L",328000,"EC2Y 8DY","E09000001","{D8FAA7E8-10F3-4E07-966F-B2440266A946}","1069923039302014011320043512849978",55,3,11,79,82,"England and Wales: 1996-2002"
6020.40816326531,2003,2003-03-14,"F","L",295000,"EC3N 2NU","E09000001","{E6794D27-905F-4E66-9E0B-6A80FE4ADB9C}","125537682222020062608393859558380",49,2,11,60,64,"England and Wales: 1996-2002"
